elevation,diff_azimuth,Carrier-to-noise density ratio (cno) [dbHz],Estimated pseudorange measurement standard deviation (prStdev) [m],"NLOS (0 == no, 1 == yes, # == No Information)"
,,48,0.32,0
,,26,10.24,1
21.09594481,85.62681210340992,42,2.56,#
68.88858986,22.69057759659006,34,5.12,0
41.20217742,58.04009059659009,38,10.24,0
31.01986311,10.27001767340991,43,1.28,0
58.68742787,2.0450935734099147,23,20.48,1
44.5202332,38.86264859659008,34,5.12,0
33.12329292,2.590512703409914,44,1.28,0
40.51269747,22.01231510340992,33,2.56,0
38.50279355,61.9552850965901,46,0.64,0
29.58116904,2.5994646434099167,37,5.12,0
70.61698064,69.4797882034099,33,10.24,1
32.50221581,26.982241496590063,48,0.64,0
,,24,10.24,1
,,48,0.64,0
21.0959448,85.59791536187089,42,2.56,#
68.88858986,22.71947433812909,36,5.12,0
41.20217741,58.06898733812912,33,5.12,0
31.0198631,10.24112093187088,45,1.28,0
58.68742787,2.016196831870886,23,20.48,1
44.52023319,38.89154533812911,31,5.12,0
33.12329291,2.561615961870885,42,2.56,0
40.51269747,21.98341836187089,36,2.56,0
38.50279355,61.98418183812913,45,0.64,0
29.58116903,2.570567901870888,40,2.56,0
70.61698064,69.45089146187087,30,10.24,1
32.5022158,27.01113823812909,49,0.64,0
,,25,10.24,1
,,47,0.64,0
21.09594479,85.61136460257183,43,2.56,#
68.88858985,22.706025097428157,40,5.12,0
41.20217741,58.05553809742818,34,5.12,0
31.0198631,10.254570172571816,44,1.28,0
58.68742786,2.029646072571822,23,20.48,1
44.52023319,38.87809609742817,31,5.12,0
33.1232929,2.575065202571821,40,2.56,0
40.51269746,21.996867602571825,36,2.56,0
38.50279354,61.9707325974282,44,0.64,0
29.58116902,2.584017142571824,42,2.56,0
70.61698064,69.4643407025718,29,10.24,1
32.50221579,26.99768899742816,46,0.32,0
,,25,10.24,1
,,47,0.64,0
21.09594479,85.66821428849295,42,2.56,#
68.88858985,22.64917541150703,39,5.12,0
41.2021774,57.99868841150706,37,5.12,0
31.01986309,10.31141985849294,42,1.28,0
58.68742786,2.086495758492944,23,20.48,1
44.52023318,38.82124641150705,31,5.12,0
33.1232929,2.6319148884929437,41,2.56,0
40.51269746,22.053717288492948,36,2.56,0
38.50279354,61.91388291150707,46,0.64,0
29.58116902,2.640866828492946,40,2.56,0
70.61698063,69.52119038849293,34,10.24,1
32.50221579,26.940839311507037,45,0.64,0
,,25,10.24,1
,,46,0.64,0
21.09594478,85.71075683794112,43,2.56,#
68.88858985,22.60663286205886,41,5.12,0
41.2021774,57.95614586205889,37,5.12,0
31.01986308,10.353962407941111,45,1.28,0
58.68742786,2.129038307941116,23,20.48,1
44.52023318,38.77870386205888,31,10.24,0
33.12329289,2.674457437941115,41,2.56,0
40.51269745,22.09625983794112,36,2.56,0
38.50279353,61.8713403620589,44,0.64,0
29.58116901,2.6834093779411177,40,2.56,0
70.61698063,69.5637329379411,34,10.24,1
32.50221578,26.898296762058862,44,0.64,0
,,25,10.24,1
,,47,0.64,0
21.09594478,85.78676378312616,42,2.56,#
68.88858984,22.530625916873817,36,5.12,0
41.20217739,57.88013891687385,41,5.12,0
31.01986308,10.429969353126154,46,1.28,0
58.68742785,2.2050452531261584,23,20.48,1
44.52023317,38.70269691687383,31,10.24,0
33.12329289,2.750464383126157,41,2.56,0
19.96806617,58.61438261687384,33,2.56,0
40.51269744,22.17226678312616,45,0.64,0
38.50279352,61.79533341687386,36,2.56,0
29.58116901,2.7594163231261604,33,10.24,1
70.61698063,69.63973988312614,45,1.28,0
32.50221577,26.82228981687382,26,10.24,1
,,48,0.64,0
,,25,20.48,1
21.09594477,85.8327880321342,42,2.56,#
68.88858984,22.48460166786577,38,10.24,0
41.20217739,57.834114667865805,40,5.12,0
31.01986307,10.475993602134196,42,1.28,0
58.68742785,2.2510695021342,23,20.48,1
44.52023317,38.65667266786579,32,5.12,0
33.12329288,2.7964886321341997,46,2.56,0
19.96806617,58.5683583678658,33,2.56,0
40.51269744,22.218291032134204,46,0.64,0
38.50279352,61.74930916786582,40,2.56,1
29.581169,2.805440572134202,29,10.24,1
70.61698063,69.68576413213418,45,1.28,0
32.50221577,26.776265567865774,26,10.24,1
,,48,0.64,0
,,25,20.48,1
21.09594476,85.90665177701601,42,2.56,#
68.88858984,22.41073792298397,36,10.24,0
41.20217738,57.760250922984,41,5.12,0
31.01986307,10.549857347016,44,1.28,0
58.68742785,2.3249332470160056,23,20.48,1
44.52023316,38.58280892298399,27,5.12,0
33.12329287,2.8703523770160047,44,2.56,0
19.96806616,58.49449462298399,32,5.12,0
40.51269743,22.29215477701601,46,0.64,0
38.50279351,61.67544542298401,40,2.56,1
29.58116899,2.8793043170160075,29,10.24,1
70.61698062,69.75962787701599,43,1.28,0
32.50221576,26.702401822983973,26,10.24,1
,,48,0.64,0
,,25,20.48,1
21.09594476,85.94525021425954,42,1.28,#
68.88858984,22.372139485740437,38,10.24,0
41.20217738,57.721652485740464,40,5.12,0
31.01986306,10.588455784259535,44,1.28,0
58.68742784,2.363531684259541,23,20.48,1
44.52023316,38.54421048574045,32,5.12,0
33.12329287,2.9089508142595406,44,2.56,0
19.96806615,58.45589618574046,35,5.12,0
40.51269743,22.330753214259545,46,0.64,0
38.50279351,61.63684698574048,40,2.56,1
29.58116899,2.9179027542595435,29,10.24,1
70.61698062,69.79822631425952,42,1.28,0
32.50221576,26.66380338574044,26,10.24,1
,,47,0.64,0
,,25,10.24,1
21.09594475,86.02144281790169,42,1.28,#
68.88858983,22.29594688209829,40,10.24,0
41.20217737,57.64545988209832,41,2.56,0
31.01986305,10.664648387901678,43,1.28,0
58.68742784,2.439724287901683,23,20.48,1
44.52023315,38.46801788209831,32,10.24,0
33.12329286,2.985143417901682,47,1.28,0
40.51269742,22.406945817901686,35,5.12,0
38.5027935,61.560654382098335,46,0.64,0
29.58116898,2.994095357901685,38,2.56,1
70.61698062,69.87441891790166,33,10.24,1
32.50221575,26.58761078209829,45,1.28,0
,,27,10.24,1
,,48,0.64,0
21.09594474,86.17111955752677,42,1.28,#
68.88858983,22.146270142473213,36,10.24,0
41.20217737,57.49578314247324,41,2.56,0
31.01986305,10.814325127526756,43,1.28,0
58.68742783,2.589401027526762,24,20.48,1
44.52023315,38.31834114247323,32,10.24,0
33.12329286,3.134820157526761,45,1.28,0
40.51269742,22.556622557526765,35,2.56,0
38.50279349,61.410977642473256,46,0.64,0
29.58116897,3.143772097526764,41,2.56,1
70.61698062,70.02409565752674,33,10.24,1
32.50221574,26.437934042473216,44,1.28,0
,,27,10.24,1
,,48,0.64,0
68.88858983,22.03978249114965,42,1.28,#
41.20217736,57.38929549114968,40,10.24,0
31.01986304,10.92081277885032,38,2.56,0
58.68742783,2.695888678850324,44,1.28,0
44.52023314,38.21185349114967,24,20.48,1
33.12329285,3.2413078088503227,35,5.12,0
40.51269741,22.663110208850327,42,1.28,0
38.50279349,61.304489991149694,35,2.56,0
29.58116897,3.250259748850325,46,0.64,0
70.61698061,70.1305833088503,40,2.56,1
32.50221574,26.33144639114965,29,10.24,1
,,46,1.28,0
,,46,0.64,0
68.88858983,21.87912813717133,45,1.28,#
41.20217736,57.228641137171365,38,5.12,0
31.01986304,11.081467132828635,38,2.56,0
58.68742783,2.85654303282864,45,1.28,0
44.52023314,38.05119913717135,24,20.48,1
33.12329284,3.4019621628286387,32,5.12,0
19.96806613,57.96288483717136,44,1.28,0
40.51269741,22.823764562828643,35,2.56,0
38.50279348,61.14383563717138,44,0.64,0
29.58116896,3.4109141028286416,42,2.56,1
70.61698061,70.29123766282862,33,10.24,1
32.50221573,26.17079203717134,45,2.56,0
,,47,0.64,0
,,31,20.48,1
21.09594473,86.54244864873334,43,1.28,#
68.88858982,21.77494105126664,34,10.24,0
41.20217735,57.12445405126667,41,2.56,0
31.01986303,11.185654218733331,42,1.28,0
58.68742782,2.9607301187333377,24,20.48,1
44.52023313,37.947012051266654,31,5.12,0
33.12329284,3.5061492487333368,42,1.28,0
19.96806612,57.85869775126666,34,2.56,0
40.5126974,22.92795164873334,46,0.64,0
38.50279348,61.03964855126668,41,2.56,0
29.58116896,3.51510118873334,29,10.24,1
70.61698061,70.39542474873332,44,1.28,0
32.50221573,26.06660495126664,32,20.48,1
,,48,0.64,0
,,31,20.48,1
21.09594472,86.67001355597057,43,1.28,#
68.88858982,21.64737614402941,37,10.24,0
41.20217735,56.99688914402944,40,2.56,0
31.01986303,11.313219125970562,42,0.64,0
58.68742782,3.0882950259705666,24,20.48,1
44.52023313,37.81944714402943,31,5.12,0
33.12329283,3.6337141559705657,45,1.28,0
19.96806612,57.73113284402943,34,5.12,0
40.51269739,23.05551655597057,44,0.32,0
38.50279347,60.91208364402945,42,2.56,0
29.58116895,3.642666095970569,29,10.24,1
70.61698061,70.52298965597055,46,1.28,0
32.50221572,25.93904004402941,31,10.24,1
,,46,0.32,0
,,30,10.24,1
21.09594472,86.78052887008795,44,1.28,#
68.88858982,21.53686082991203,37,10.24,0
41.20217734,56.88637382991206,36,2.56,0
31.01986302,11.42373444008794,43,0.64,0
58.68742782,3.1988103400879453,24,20.48,1
44.52023312,37.708931829912046,31,10.24,0
33.12329283,3.744229470087944,45,1.28,0
19.96806611,57.62061752991205,35,5.12,0
40.51269739,23.16603187008795,44,0.64,0
38.50279347,60.80156832991207,37,2.56,0
29.58116894,3.7531814100879473,29,10.24,1
70.6169806,70.63350497008793,48,1.28,0
32.50221572,25.828524729912036,31,10.24,1
,,44,0.64,0
,,34,10.24,1
21.09594471,86.8878999305499,42,1.28,#
68.88858982,21.429489769450072,39,10.24,0
41.20217734,56.7790027694501,41,2.56,0
31.01986301,11.5311055005499,43,1.28,0
58.68742781,3.306181400549903,25,20.48,1
44.52023312,37.60156076945009,30,10.24,0
33.12329282,3.851600530549902,43,1.28,0
19.96806611,57.513246469450095,34,5.12,0
40.51269738,23.273402930549903,45,0.64,0
38.50279346,60.69419726945012,41,2.56,0
29.58116894,3.860552470549905,29,10.24,1
70.6169806,70.74087603054988,47,1.28,0
32.50221571,25.721153669450075,31,10.24,1
,,46,0.32,0
,,29,10.24,1
21.0959447,87.00124727521785,42,1.28,#
68.88858981,21.31614242478213,42,10.24,0
41.20217733,56.66565542478216,32,2.56,0
31.01986301,11.644452845217842,40,1.28,0
58.68742781,3.419528745217846,25,20.48,1
44.52023311,37.48821342478215,31,10.24,0
33.12329282,3.964947875217845,45,1.28,0
19.9680661,57.39989912478215,36,5.12,0
40.51269738,23.38675027521785,45,0.64,0
38.50279346,60.58084992478217,41,2.56,0
29.58116893,3.973899815217848,28,10.24,1
70.6169806,70.85422337521783,49,1.28,0
32.5022157,25.60780632478213,31,10.24,1
,,48,0.64,0
,,29,10.24,1
21.0959447,87.05938215186143,41,1.28,#
68.88858981,21.25800754813855,41,5.12,0
41.20217733,56.60752054813858,44,2.56,0
31.019863,11.70258772186142,44,1.28,0
58.68742781,3.4776636218614243,25,10.24,1
44.52023311,37.43007854813857,35,5.12,0
33.12329281,4.023082751861423,48,1.28,0
40.51269737,23.444885151861428,34,5.12,0
38.50279345,60.52271504813859,46,0.64,0
29.58116893,4.032034691861426,39,2.56,0
70.6169806,70.9123582518614,28,20.48,1
32.5022157,25.549671448138557,48,1.28,0
,,31,10.24,1
,,47,0.64,0
21.09594469,87.11990296982941,40,1.28,#
68.88858981,21.197486730170567,41,5.12,0
31.019863,11.763108539829403,42,2.56,0
58.6874278,3.538184439829408,45,1.28,0
44.5202331,37.36955773017058,26,10.24,1
33.12329281,4.083603569829407,35,10.24,0
40.51269737,23.50540596982941,50,1.28,0
38.50279345,60.46219423017061,34,5.12,0
29.58116892,4.09255550982941,45,0.32,0
70.61698059,70.97287906982939,43,2.56,0
32.50221569,25.48915063017057,49,1.28,0
,,34,10.24,1
,,47,0.64,0
21.09594469,87.13790892387738,37,1.28,#
68.88858981,21.1794807761226,44,5.12,0
41.20217732,56.52899377612263,42,2.56,0
31.01986299,11.781114493877368,43,1.28,0
58.6874278,3.5561903938773725,25,10.24,1
44.5202331,37.35155177612262,31,10.24,0
33.1232928,4.101609523877372,47,0.64,0
19.96806608,57.26323747612263,36,5.12,0
40.51269736,23.523411923877376,46,0.32,0
38.50279344,60.444188276122645,40,2.56,0
29.58116892,4.110561463877374,29,20.48,1
70.61698059,70.99088502387735,47,1.28,0
32.50221569,25.47114467612261,26,5.12,1
,,47,0.32,0
,,30,20.48,1
9.496345367,81.95575199508227,37,1.28,#
21.09594468,87.18365070491774,36,5.12,0
68.8885898,21.13373899508224,36,2.56,0
41.20217731,56.48325199508227,40,1.28,0
31.01986299,11.82685627491773,25,10.24,1
58.6874278,3.601932174917735,27,10.24,0
44.52023309,37.30580999508226,48,0.64,0
33.1232928,4.147351304917734,28,5.12,0
40.51269736,23.56915370491774,40,0.64,0
38.50279344,60.39844649508228,21,81.92,1
29.58116891,4.156303244917737,42,2.56,0
70.61698059,71.03662680491772,24,20.48,1
32.50221568,25.425402895082243,46,1.28,0
,,27,10.24,1
,,46,0.32,0
9.496345362,81.91795550058782,41,1.28,#
21.09594468,87.22144719941218,34,2.56,0
68.8885898,21.0959425005878,30,2.56,0
41.20217731,56.44545550058783,40,1.28,0
31.01986299,11.864652769412174,24,10.24,1
58.68742779,3.639728669412179,26,10.24,0
44.52023309,37.26801350058781,49,0.64,0
33.12329279,4.185147799412178,28,5.12,0
40.51269736,23.606950199412186,40,0.64,0
38.50279343,60.36065000058784,21,81.92,1
29.58116891,4.194099739412181,44,2.56,0
70.61698059,71.07442329941216,30,10.24,1
32.50221568,25.3876064005878,46,1.28,0
,,27,10.24,1
,,46,0.64,0
9.496345358,81.88939718775168,41,1.28,#
21.09594468,87.25000551224832,39,2.56,0
68.8885898,21.067384187751657,30,10.24,0
41.20217731,56.41689718775169,41,2.56,0
31.01986298,11.893211082248314,24,20.48,1
58.68742779,3.6682869822483184,26,10.24,0
44.52023309,37.23945518775167,48,0.64,0
33.12329279,4.2137061122483175,28,5.12,0
40.51269735,23.63550851224832,38,0.64,0
38.50279343,60.3320916877517,21,81.92,1
29.5811689,4.22265805224832,41,1.28,0
70.61698059,71.1029816122483,30,10.24,1
32.50221567,25.35904808775166,47,1.28,0
,,27,10.24,1
,,47,0.64,0
9.496345353,81.84964032516189,35,2.56,#
21.09594467,87.28976237483812,34,2.56,0
68.8885898,21.02762732516186,30,5.12,0
41.2021773,56.37714032516189,40,2.56,0
31.01986298,11.932967944838111,23,20.48,1
58.68742779,3.708043844838116,27,10.24,0
44.52023308,37.19969832516188,48,0.64,0
33.12329278,4.253462974838115,28,10.24,0
40.51269735,23.67526537483812,40,0.64,0
38.50279342,60.2923348251619,21,81.92,1
29.5811689,4.262414914838118,40,1.28,0
70.61698058,71.1427384748381,30,10.24,1
32.50221567,25.319291225161862,48,0.64,0
,,32,10.24,1
,,44,0.64,0
9.496345349,81.8033368867521,38,2.56,#
21.09594467,87.3360658132479,37,2.56,0
68.8885898,20.98132388675208,34,5.12,0
41.2021773,56.33083688675211,42,2.56,0
31.01986297,11.979271383247893,23,20.48,1
58.68742779,3.754347283247896,26,10.24,0
44.52023308,37.153394886752096,48,0.64,0
33.12329278,4.299766413247895,28,5.12,0
40.51269734,23.7215688132479,40,0.64,0
38.50279342,60.24603138675212,21,81.92,1
29.58116889,4.308718353247897,44,1.28,0
70.61698058,71.18904191324788,30,10.24,1
32.50221567,25.272987786752083,46,0.64,0
,,28,10.24,1
,,45,0.64,0
9.496345345,81.70481717344808,35,2.56,#
21.09594466,87.43458552655193,37,2.56,0
68.88858979,20.88280417344805,34,5.12,0
41.2021773,56.23231717344808,41,1.28,0
31.01986297,12.07779109655192,22,20.48,1
58.68742778,3.852866996551924,26,10.24,0
44.52023308,37.05487517344807,48,0.32,0
33.12329277,4.398286126551923,28,5.12,0
40.51269734,23.820088526551928,40,0.64,0
38.50279342,60.14751167344809,21,81.92,1
29.58116889,4.407238066551926,42,1.28,0
70.61698058,71.2875616265519,30,10.24,1
32.50221566,25.17446807344805,47,0.64,0
,,28,10.24,1
,,46,0.64,0
9.496345341,81.5993791332275,36,2.56,#
21.09594466,87.5400235667725,37,2.56,0
68.88858979,20.777366133227478,34,5.12,0
41.20217729,56.126879133227504,43,1.28,0
31.01986297,12.183229136772496,22,20.48,1
58.68742778,3.958305036772501,27,10.24,0
44.52023307,36.94943713322749,47,0.32,0
33.12329277,4.5037241667725,28,10.24,0
40.51269734,23.925526566772504,38,0.64,0
38.50279341,60.04207363322752,21,81.92,1
29.58116889,4.512676106772503,42,1.28,0
70.61698058,71.39299966677248,30,10.24,1
32.50221566,25.06903003322748,48,0.32,0
,,28,10.24,1
,,47,0.64,0
9.496345338,81.50890964558914,35,2.56,#
21.09594466,87.63049305441086,34,2.56,0
68.88858979,20.686896645589115,35,5.12,0
41.20217729,56.036409645589146,44,1.28,0
31.01986296,12.273698624410857,22,20.48,1
58.68742778,4.04877452441086,27,10.24,0
44.52023307,36.85896764558913,47,0.64,0
33.12329277,4.594193654410859,28,10.24,0
40.51269733,24.015996054410863,37,0.64,0
38.50279341,59.95160414558916,21,81.92,1
29.58116888,4.6031455944108615,40,1.28,0
70.61698058,71.48346915441084,30,10.24,1
32.50221565,24.97856054558912,48,0.64,0
,,28,10.24,1
,,46,0.64,0
9.496345334,81.412149308182,35,2.56,#
21.09594465,87.72725339181801,34,2.56,0
68.88858979,20.590136308181968,34,5.12,0
41.20217729,55.939649308182,41,2.56,0
31.01986296,12.370458961818002,23,20.48,1
58.68742778,4.145534861818007,26,10.24,0
44.52023307,36.76220730818199,47,0.64,0
33.12329276,4.690953991818006,29,5.12,0
40.51269733,24.11275639181801,38,0.64,0
38.50279341,59.85484380818201,20,81.92,1
29.58116888,4.699905931818009,43,1.28,0
70.61698057,71.58022949181799,30,10.24,1
32.50221565,24.88180020818197,46,0.64,0
,,28,10.24,1
,,46,0.64,0
9.496345331,81.27549599924015,38,2.56,#
21.09594465,87.86390670075986,34,2.56,0
68.88858979,20.453482999240123,34,5.12,0
41.20217728,55.80299599924015,42,1.28,0
31.01986296,12.507112270759848,24,20.48,1
58.68742778,4.282188170759852,25,10.24,0
44.52023307,36.62555399924014,45,1.28,0
33.12329276,4.827607300759851,29,5.12,0
40.51269733,24.249409700759852,39,0.64,0
38.5027934,59.718190499240166,21,81.92,1
29.58116888,4.836559240759854,43,1.28,0
70.61698057,71.71688280075983,30,10.24,1
32.50221565,24.74514689924013,46,0.32,0
,,28,10.24,1
,,46,0.64,0
9.496345328,81.18032499545131,39,2.56,#
21.09594465,87.95907770454869,37,2.56,0
68.88858979,20.358311995451288,31,5.12,0
41.20217728,55.70782499545132,44,1.28,0
31.01986295,12.602283274548682,24,20.48,1
58.68742777,4.377359174548687,26,10.24,0
44.52023306,36.530382995451305,47,1.28,0
33.12329276,4.922778304548686,29,5.12,0
40.51269732,24.34458070454869,39,0.64,0
38.5027934,59.62301949545133,20,81.92,1
29.58116887,4.931730244548689,43,1.28,0
70.61698057,71.81205380454867,30,10.24,0
32.50221565,24.64997589545129,44,0.64,0
,,28,10.24,1
,,46,0.64,0
9.496345326,81.05792178502492,39,2.56,#
21.09594464,88.08148091497509,34,2.56,0
68.88858979,20.23590878502489,31,10.24,0
41.20217728,55.58542178502492,43,1.28,0
31.01986295,12.72468648497508,25,20.48,1
58.68742777,4.499762384975085,26,10.24,0
44.52023306,36.40797978502491,48,1.28,0
33.12329276,5.045181514975084,29,10.24,0
40.51269732,24.46698391497509,39,0.64,0
38.5027934,59.50061628502493,21,81.92,1
29.58116887,5.054133454975087,44,1.28,0
70.61698057,71.93445701497507,34,10.24,0
32.50221564,24.527572685024893,45,0.64,0
,,28,10.24,1
,,46,0.64,0
9.496345324,80.96385607855791,39,2.56,#
21.09594464,88.1755466214421,34,2.56,0
68.88858978,20.141843078557883,30,10.24,0
41.20217728,55.49135607855792,42,1.28,0
31.01986295,12.818752191442089,25,10.24,1
58.68742777,4.593828091442092,26,5.12,0
44.52023306,36.3139140785579,47,1.28,0
33.12329275,5.139247221442091,28,10.24,0
40.51269732,24.56104962144209,39,0.64,0
38.5027934,59.406550578557926,21,81.92,1
29.58116887,5.148199161442093,44,1.28,0
70.61698057,72.02852272144207,34,10.24,0
32.50221564,24.433506978557887,48,1.28,0
,,28,10.24,1
,,47,0.64,0
9.496345322,80.8315536234627,38,1.28,#
21.09594464,88.30784907653731,29,2.56,0
68.88858978,20.00954062346267,34,10.24,0
41.20217728,55.3590536234627,43,2.56,0
31.01986295,12.9510546465373,26,10.24,1
58.68742777,4.726130546537306,27,5.12,0
44.52023306,36.181611623462686,39,1.28,0
33.12329275,5.271549676537305,28,5.12,0
40.51269732,24.69335207653731,39,0.64,0
38.50279339,59.27424812346271,21,81.92,1
29.58116887,5.280501616537308,44,1.28,0
70.61698057,72.16082517653729,39,10.24,0
32.50221564,24.301204523462676,47,1.28,0
,,27,10.24,1
,,48,0.64,0
9.49634532,80.72826691711498,37,1.28,#
21.09594464,88.41113578288503,30,2.56,0
68.88858978,19.906253917114952,34,5.12,0
41.20217727,55.25576691711498,39,1.28,0
31.01986295,13.054341352885018,25,20.48,1
58.68742777,4.829417252885023,27,10.24,0
44.52023306,36.07832491711497,46,1.28,0
33.12329275,5.374836382885022,29,5.12,0
40.51269732,24.796638782885022,39,0.64,0
38.50279339,59.170961417115,21,81.92,1
29.58116887,5.3837883228850245,44,1.28,0
70.61698057,72.264111882885,39,10.24,0
32.50221564,24.19791781711496,44,0.64,0
,,27,10.24,1
,,46,0.64,0
9.496345319,80.63546992975057,39,2.56,#
21.09594464,88.50393277024943,34,2.56,0
68.88858978,19.813456929750544,34,5.12,0
41.20217727,55.162969929750574,39,2.56,0
31.01986294,13.147138340249429,24,20.48,1
58.68742777,4.922214240249431,28,5.12,0
44.52023305,35.98552792975056,43,1.28,0
33.12329275,5.46763337024943,28,5.12,0
40.51269732,24.889435770249435,39,0.64,0
38.50279339,59.078164429750586,21,81.92,1
29.58116886,5.476585310249433,45,1.28,0
70.61698057,72.35690887024941,40,5.12,0
32.50221564,24.105120829750547,44,0.64,0
,,26,10.24,1
,,47,0.64,0
9.496345318,80.54785351664077,38,1.28,#
21.09594464,88.59154918335923,30,2.56,0
68.88858978,19.725840516640744,34,5.12,0
41.20217727,55.07535351664077,43,1.28,0
31.01986294,13.234754753359226,23,20.48,1
