GPSWeek [weeks],GPSSecondsOfWeek [s],Carrier-to-noise density ratio (cno) [dbHz],"NLOS (0 == no, 1 == yes, # == No Information)"
1900,126705.09999997015,41,0
1900,126705.09999997015,40,0
1900,126705.09999997015,43,1
1900,126705.09999997015,32,1
1900,126705.09999997015,43,0
1900,126705.09999997015,30,1
1900,126705.09999997015,43,0
1900,126705.09999997015,29,1
1900,126705.29999997014,48,0
1900,126705.29999997014,45,0
1900,126705.29999997014,34,1
1900,126705.29999997014,44,1
1900,126705.29999997014,49,0
1900,126705.29999997014,36,1
1900,126705.29999997014,41,0
1900,126705.29999997014,31,1
1900,126705.29999997014,41,1
1900,126705.29999997014,37,0
1900,126705.29999997014,43,0
1900,126705.29999997014,44,1
1900,126705.29999997014,37,1
1900,126705.29999997014,37,0
1900,126705.29999997014,33,1
1900,126705.29999997014,50,0
1900,126705.29999997014,29,1
1900,126705.59999997015,50,0
1900,126705.59999997015,46,0
1900,126705.59999997015,41,1
1900,126705.59999997015,46,1
1900,126705.59999997015,48,0
1900,126705.59999997015,36,1
1900,126705.59999997015,45,0
1900,126705.59999997015,31,1
1900,126705.59999997015,39,1
1900,126705.59999997015,46,0
1900,126705.59999997015,40,0
1900,126705.59999997015,43,1
1900,126705.59999997015,31,1
1900,126705.59999997015,41,0
1900,126705.59999997015,29,1
1900,126705.59999997015,45,0
1900,126705.59999997015,30,1
1900,126705.79999997014,49,0
1900,126705.79999997014,45,0
1900,126705.79999997014,31,1
1900,126705.79999997014,46,1
1900,126705.79999997014,47,0
1900,126705.79999997014,28,1
1900,126705.79999997014,45,0
1900,126705.79999997014,26,1
1900,126705.79999997014,34,1
1900,126705.79999997014,45,0
1900,126705.79999997014,41,0
1900,126705.79999997014,43,1
1900,126705.79999997014,34,1
1900,126705.79999997014,42,0
1900,126705.79999997014,32,1
1900,126705.79999997014,49,0
1900,126705.79999997014,34,1
1900,126705.99999997014,49,0
1900,126705.99999997014,48,0
1900,126705.99999997014,37,1
1900,126705.99999997014,45,0
1900,126705.99999997014,46,0
1900,126705.99999997014,45,0
1900,126705.99999997014,26,1
1900,126705.99999997014,35,1
1900,126705.99999997014,44,0
1900,126705.99999997014,44,0
1900,126705.99999997014,42,1
1900,126705.99999997014,29,1
1900,126705.99999997014,42,0
1900,126705.99999997014,32,1
1900,126705.99999997014,44,0
1900,126705.99999997014,34,1
1900,126706.19999997014,49,0
1900,126706.19999997014,47,0
1900,126706.19999997014,36,1
1900,126706.19999997014,45,1
1900,126706.19999997014,51,0
1900,126706.19999997014,33,1
1900,126706.19999997014,45,0
1900,126706.19999997014,32,1
1900,126706.19999997014,34,1
1900,126706.19999997014,46,0
1900,126706.19999997014,42,0
1900,126706.19999997014,32,1
1900,126706.19999997014,33,1
1900,126706.19999997014,41,0
1900,126706.19999997014,32,1
1900,126706.19999997014,50,0
1900,126706.19999997014,38,1
1900,126706.39999997013,50,0
1900,126706.39999997013,46,0
1900,126706.39999997013,36,1
1900,126706.39999997013,47,1
1900,126706.39999997013,42,0
1900,126706.39999997013,46,0
1900,126706.39999997013,28,1
1900,126706.39999997013,34,1
1900,126706.39999997013,43,0
1900,126706.39999997013,42,0
1900,126706.39999997013,39,1
1900,126706.39999997013,33,1
1900,126706.39999997013,43,0
1900,126706.39999997013,36,1
1900,126706.39999997013,45,0
1900,126706.39999997013,37,1
1900,126706.59999997015,49,0
1900,126706.59999997015,46,0
1900,126706.59999997015,34,1
1900,126706.59999997015,48,1
1900,126706.59999997015,46,0
1900,126706.59999997015,33,1
1900,126706.59999997015,45,0
1900,126706.59999997015,32,1
1900,126706.59999997015,29,1
1900,126706.59999997015,46,0
1900,126706.59999997015,41,0
1900,126706.59999997015,45,1
1900,126706.59999997015,33,1
1900,126706.59999997015,45,0
1900,126706.59999997015,32,1
1900,126706.59999997015,46,0
1900,126706.59999997015,36,1
1900,126706.79999997013,49,0
1900,126706.79999997013,46,0
1900,126706.79999997013,36,1
1900,126706.79999997013,48,1
1900,126706.79999997013,48,0
1900,126706.79999997013,45,0
1900,126706.79999997013,28,1
1900,126706.79999997013,33,1
1900,126706.79999997013,43,0
1900,126706.79999997013,38,0
1900,126706.79999997013,43,1
1900,126706.79999997013,33,1
1900,126706.79999997013,45,0
1900,126706.79999997013,32,1
1900,126706.79999997013,46,0
1900,126706.79999997013,37,1
1900,126706.99999997013,48,0
1900,126706.99999997013,46,0
1900,126706.99999997013,33,1
1900,126706.99999997013,47,1
1900,126706.99999997013,45,0
1900,126706.99999997013,33,1
1900,126706.99999997013,42,0
1900,126706.99999997013,28,1
1900,126706.99999997013,33,1
1900,126706.99999997013,45,0
1900,126706.99999997013,42,0
1900,126706.99999997013,40,1
1900,126706.99999997013,43,0
1900,126706.99999997013,26,1
1900,126706.99999997013,49,0
1900,126706.99999997013,30,1
1900,126707.19999997012,47,0
1900,126707.19999997012,45,0
1900,126707.19999997012,36,1
1900,126707.19999997012,46,1
1900,126707.19999997012,48,0
1900,126707.19999997012,33,1
1900,126707.19999997012,34,0
1900,126707.19999997012,35,1
1900,126707.19999997012,33,1
1900,126707.19999997012,44,0
1900,126707.19999997012,42,0
1900,126707.19999997012,41,1
1900,126707.19999997012,33,0
1900,126707.19999997012,43,0
1900,126707.19999997012,46,0
1900,126707.39999997012,48,0
1900,126707.39999997012,44,0
1900,126707.39999997012,38,1
1900,126707.39999997012,46,1
1900,126707.39999997012,48,0
1900,126707.39999997012,33,1
1900,126707.39999997012,39,0
1900,126707.39999997012,32,1
1900,126707.39999997012,29,1
1900,126707.39999997012,42,0
1900,126707.39999997012,44,0
1900,126707.39999997012,44,1
1900,126707.39999997012,33,0
1900,126707.39999997012,44,0
1900,126707.39999997012,32,1
1900,126707.39999997012,48,0
1900,126707.39999997012,37,1
1900,126707.59999997012,49,0
1900,126707.59999997012,45,0
1900,126707.59999997012,39,1
1900,126707.59999997012,44,1
1900,126707.59999997012,45,0
1900,126707.59999997012,33,1
1900,126707.59999997012,42,0
1900,126707.59999997012,33,1
1900,126707.59999997012,31,1
1900,126707.59999997012,41,0
1900,126707.59999997012,43,0
1900,126707.59999997012,44,1
1900,126707.59999997012,36,0
1900,126707.59999997012,40,0
1900,126707.59999997012,14,1
1900,126707.59999997012,32,1
1900,126707.59999997012,45,0
1900,126707.59999997012,37,1
1900,126707.79999997011,50,0
1900,126707.79999997011,43,0
1900,126707.79999997011,35,1
1900,126707.79999997011,45,1
1900,126707.79999997011,39,0
1900,126707.79999997011,36,1
1900,126707.79999997011,46,0
1900,126707.79999997011,28,1
1900,126707.79999997011,31,1
1900,126707.79999997011,40,0
1900,126707.79999997011,41,0
1900,126707.79999997011,45,1
1900,126707.79999997011,36,0
1900,126707.79999997011,44,0
1900,126707.79999997011,14,1
1900,126707.79999997011,32,1
1900,126707.79999997011,46,0
1900,126707.79999997011,31,1
1900,126707.99999997011,49,0
1900,126707.99999997011,43,0
1900,126707.99999997011,39,1
1900,126707.99999997011,44,1
1900,126707.99999997011,40,1
1900,126707.99999997011,36,1
1900,126707.99999997011,45,0
1900,126707.99999997011,29,1
1900,126707.99999997011,31,1
1900,126707.99999997011,41,0
1900,126707.99999997011,42,0
1900,126707.99999997011,47,1
1900,126707.99999997011,36,1
1900,126707.99999997011,42,0
1900,126707.99999997011,35,1
1900,126707.99999997011,46,0
1900,126707.99999997011,35,1
1900,126708.19999997011,50,0
1900,126708.19999997011,44,0
1900,126708.19999997011,37,1
1900,126708.19999997011,45,1
1900,126708.19999997011,42,1
1900,126708.19999997011,31,1
1900,126708.19999997011,45,0
1900,126708.19999997011,29,1
1900,126708.19999997011,31,1
1900,126708.19999997011,41,0
1900,126708.19999997011,42,0
1900,126708.19999997011,40,1
1900,126708.19999997011,36,1
1900,126708.19999997011,41,0
1900,126708.19999997011,35,1
1900,126708.19999997011,47,0
1900,126708.19999997011,37,1
1900,126708.39999997011,50,0
1900,126708.39999997011,45,0
1900,126708.39999997011,37,1
1900,126708.39999997011,47,1
1900,126708.39999997011,41,1
1900,126708.39999997011,35,1
1900,126708.39999997011,45,0
1900,126708.39999997011,28,1
1900,126708.39999997011,35,1
1900,126708.39999997011,41,0
1900,126708.39999997011,42,0
1900,126708.39999997011,42,1
1900,126708.39999997011,44,0
1900,126708.39999997011,35,1
1900,126708.39999997011,47,0
1900,126708.39999997011,34,1
1900,126708.5999999701,49,0
1900,126708.5999999701,46,0
1900,126708.5999999701,38,1
1900,126708.5999999701,46,1
1900,126708.5999999701,38,1
1900,126708.5999999701,34,1
1900,126708.5999999701,43,0
1900,126708.5999999701,28,1
1900,126708.5999999701,30,1
1900,126708.5999999701,39,0
1900,126708.5999999701,42,0
1900,126708.5999999701,42,1
1900,126708.5999999701,41,1
1900,126708.5999999701,44,0
1900,126708.5999999701,32,1
1900,126708.5999999701,48,0
1900,126708.5999999701,36,1
1900,126708.7999999701,49,0
1900,126708.7999999701,47,0
1900,126708.7999999701,39,1
1900,126708.7999999701,45,1
1900,126708.7999999701,42,1
1900,126708.7999999701,30,1
1900,126708.7999999701,41,0
1900,126708.7999999701,29,1
1900,126708.7999999701,34,0
1900,126708.7999999701,38,0
1900,126708.7999999701,41,0
1900,126708.7999999701,41,1
1900,126708.7999999701,40,1
1900,126708.7999999701,45,0
1900,126708.7999999701,32,1
1900,126708.7999999701,47,0
1900,126708.7999999701,42,1
1900,126708.9999999701,49,0
1900,126708.9999999701,45,0
1900,126708.9999999701,39,1
1900,126708.9999999701,44,1
1900,126708.9999999701,37,1
1900,126708.9999999701,31,1
1900,126708.9999999701,41,0
1900,126708.9999999701,29,1
1900,126708.9999999701,37,0
1900,126708.9999999701,36,0
1900,126708.9999999701,42,0
1900,126708.9999999701,36,1
1900,126708.9999999701,38,1
1900,126708.9999999701,45,0
1900,126708.9999999701,33,1
1900,126708.9999999701,48,0
1900,126708.9999999701,42,1
1900,126709.19999997009,50,0
1900,126709.19999997009,45,0
1900,126709.19999997009,40,1
1900,126709.19999997009,39,1
1900,126709.19999997009,37,1
1900,126709.19999997009,30,1
1900,126709.19999997009,43,0
1900,126709.19999997009,29,1
1900,126709.19999997009,31,1
1900,126709.19999997009,39,1
1900,126709.19999997009,43,0
1900,126709.19999997009,38,1
1900,126709.19999997009,36,1
1900,126709.19999997009,42,0
1900,126709.19999997009,33,1
1900,126709.19999997009,45,0
1900,126709.19999997009,44,1
1900,126709.39999997009,50,0
1900,126709.39999997009,45,0
1900,126709.39999997009,44,1
1900,126709.39999997009,34,1
1900,126709.39999997009,37,1
1900,126709.39999997009,45,0
1900,126709.39999997009,29,1
1900,126709.39999997009,34,1
1900,126709.39999997009,37,1
1900,126709.39999997009,42,0
1900,126709.39999997009,38,1
1900,126709.39999997009,40,1
1900,126709.39999997009,43,0
1900,126709.39999997009,33,1
1900,126709.39999997009,46,0
1900,126709.39999997009,44,1
1900,126709.59999997009,51,0
1900,126709.59999997009,46,0
1900,126709.59999997009,44,1
1900,126709.59999997009,30,1
1900,126709.59999997009,40,1
1900,126709.59999997009,30,1
1900,126709.59999997009,45,0
1900,126709.59999997009,33,1
1900,126709.59999997009,31,1
1900,126709.59999997009,37,1
1900,126709.59999997009,42,0
1900,126709.59999997009,38,1
1900,126709.59999997009,40,1
1900,126709.59999997009,43,0
1900,126709.59999997009,47,0
1900,126709.59999997009,43,0
1900,126709.79999997008,49,0
1900,126709.79999997008,46,0
1900,126709.79999997008,45,1
1900,126709.79999997008,39,1
1900,126709.79999997008,30,1
1900,126709.79999997008,43,0
1900,126709.79999997008,33,1
1900,126709.79999997008,31,1
1900,126709.79999997008,37,1
1900,126709.79999997008,41,0
1900,126709.79999997008,39,1
1900,126709.79999997008,39,1
1900,126709.79999997008,43,0
1900,126709.79999997008,14,1
1900,126709.79999997008,33,1
1900,126709.79999997008,47,0
1900,126709.79999997008,46,0
1900,126709.99999997008,49,0
1900,126709.99999997008,46,0
1900,126709.99999997008,43,1
1900,126709.99999997008,37,1
1900,126709.99999997008,30,1
1900,126709.99999997008,43,0
1900,126709.99999997008,33,1
1900,126709.99999997008,31,1
1900,126709.99999997008,36,1
1900,126709.99999997008,42,0
1900,126709.99999997008,40,1
1900,126709.99999997008,32,1
1900,126709.99999997008,42,0
1900,126709.99999997008,15,1
1900,126709.99999997008,33,1
1900,126709.99999997008,47,0
1900,126709.99999997008,45,0
1900,126710.19999997008,49,0
1900,126710.19999997008,46,0
1900,126710.19999997008,43,1
1900,126710.19999997008,37,1
1900,126710.19999997008,30,1
1900,126710.19999997008,42,0
1900,126710.19999997008,30,0
1900,126710.19999997008,31,1
1900,126710.19999997008,37,1
1900,126710.19999997008,42,0
1900,126710.19999997008,39,1
1900,126710.19999997008,36,1
1900,126710.19999997008,43,0
1900,126710.19999997008,15,1
1900,126710.19999997008,49,0
1900,126710.19999997008,45,0
1900,126710.39999997008,50,0
1900,126710.39999997008,44,0
1900,126710.39999997008,44,1
1900,126710.39999997008,37,1
1900,126710.39999997008,42,0
1900,126710.39999997008,30,0
1900,126710.39999997008,35,1
1900,126710.39999997008,37,1
1900,126710.39999997008,41,0
1900,126710.39999997008,39,1
1900,126710.39999997008,42,1
1900,126710.39999997008,44,0
1900,126710.39999997008,15,1
1900,126710.39999997008,29,1
1900,126710.39999997008,49,0
1900,126710.39999997008,47,0
1900,126710.59999997007,51,0
1900,126710.59999997007,44,0
1900,126710.59999997007,46,1
1900,126710.59999997007,35,1
1900,126710.59999997007,30,1
1900,126710.59999997007,42,0
1900,126710.59999997007,30,1
1900,126710.59999997007,29,1
1900,126710.59999997007,39,1
1900,126710.59999997007,41,0
1900,126710.59999997007,34,1
1900,126710.59999997007,45,1
1900,126710.59999997007,44,0
1900,126710.59999997007,15,1
1900,126710.59999997007,48,0
1900,126710.59999997007,44,0
1900,126710.89999997008,51,0
1900,126710.89999997008,45,0
1900,126710.89999997008,45,1
1900,126710.89999997008,37,1
1900,126710.89999997008,29,1
1900,126710.89999997008,45,0
1900,126710.89999997008,29,1
1900,126710.89999997008,36,1
1900,126710.89999997008,39,1
1900,126710.89999997008,42,0
1900,126710.89999997008,34,1
1900,126710.89999997008,43,1
1900,126710.89999997008,43,0
1900,126710.89999997008,38,1
1900,126710.89999997008,47,0
1900,126710.89999997008,44,1
1900,126711.09999997007,51,0
1900,126711.09999997007,46,0
1900,126711.09999997007,47,1
1900,126711.09999997007,35,1
1900,126711.09999997007,29,1
1900,126711.09999997007,45,0
1900,126711.09999997007,29,1
1900,126711.09999997007,40,1
1900,126711.09999997007,40,1
1900,126711.09999997007,43,0
1900,126711.09999997007,37,1
1900,126711.09999997007,46,1
1900,126711.09999997007,45,0
1900,126711.09999997007,40,0
1900,126711.09999997007,45,0
1900,126711.09999997007,39,1
1900,126711.39999997008,50,0
1900,126711.39999997008,45,0
1900,126711.39999997008,43,1
1900,126711.39999997008,40,1
1900,126711.39999997008,30,1
1900,126711.39999997008,45,0
1900,126711.39999997008,29,1
1900,126711.39999997008,48,1
1900,126711.39999997008,42,1
1900,126711.39999997008,44,0
1900,126711.39999997008,37,1
1900,126711.39999997008,40,1
1900,126711.39999997008,44,0
1900,126711.39999997008,38,0
1900,126711.39999997008,43,0
1900,126711.39999997008,43,1
1900,126711.59999997007,51,0
1900,126711.59999997007,45,0
1900,126711.59999997007,39,1
1900,126711.59999997007,30,1
1900,126711.59999997007,30,1
1900,126711.59999997007,45,0
1900,126711.59999997007,29,1
1900,126711.59999997007,42,0
1900,126711.59999997007,42,0
1900,126711.59999997007,44,0
1900,126711.59999997007,38,1
1900,126711.59999997007,44,1
1900,126711.59999997007,46,0
1900,126711.59999997007,38,0
1900,126711.59999997007,43,0
1900,126711.59999997007,44,1
1900,126711.79999997007,51,0
1900,126711.79999997007,46,0
1900,126711.79999997007,43,1
1900,126711.79999997007,34,1
1900,126711.79999997007,30,1
1900,126711.79999997007,45,0
1900,126711.79999997007,29,1
1900,126711.79999997007,42,0
1900,126711.79999997007,40,0
1900,126711.79999997007,43,0
1900,126711.79999997007,33,1
1900,126711.79999997007,46,0
1900,126711.79999997007,46,0
1900,126711.79999997007,38,0
1900,126711.79999997007,42,0
1900,126711.79999997007,41,1
1900,126711.99999997007,51,0
1900,126711.99999997007,46,0
1900,126711.99999997007,42,1
1900,126711.99999997007,34,1
1900,126711.99999997007,30,1
1900,126711.99999997007,44,0
1900,126711.99999997007,29,1
1900,126711.99999997007,34,1
1900,126711.99999997007,36,0
1900,126711.99999997007,40,0
1900,126711.99999997007,42,0
1900,126711.99999997007,34,1
1900,126711.99999997007,41,0
1900,126711.99999997007,45,0
1900,126711.99999997007,36,0
1900,126711.99999997007,42,0
1900,126711.99999997007,44,0
1900,126712.19999997006,50,0
1900,126712.19999997006,45,0
1900,126712.19999997006,41,1
1900,126712.19999997006,36,1
1900,126712.19999997006,30,1
1900,126712.19999997006,45,0
1900,126712.19999997006,33,1
1900,126712.19999997006,44,0
1900,126712.19999997006,39,0
1900,126712.19999997006,43,0
1900,126712.19999997006,34,1
1900,126712.19999997006,41,1
1900,126712.19999997006,47,0
1900,126712.19999997006,39,0
1900,126712.19999997006,42,1
1900,126712.19999997006,40,0
1900,126712.39999997006,50,0
1900,126712.39999997006,45,0
1900,126712.39999997006,41,1
1900,126712.39999997006,34,1
1900,126712.39999997006,30,1
1900,126712.39999997006,43,0
1900,126712.39999997006,29,1
1900,126712.39999997006,46,0
1900,126712.39999997006,42,0
1900,126712.39999997006,42,0
1900,126712.39999997006,34,1
1900,126712.39999997006,43,1
1900,126712.39999997006,43,0
1900,126712.39999997006,39,1
1900,126712.39999997006,38,1
1900,126712.39999997006,37,0
1900,126712.59999997006,51,0
1900,126712.59999997006,45,0
1900,126712.59999997006,41,1
1900,126712.59999997006,37,1
1900,126712.59999997006,30,1
1900,126712.59999997006,44,0
1900,126712.59999997006,29,1
1900,126712.59999997006,42,0
1900,126712.59999997006,40,0
1900,126712.59999997006,43,0
1900,126712.59999997006,34,1
1900,126712.59999997006,37,1
1900,126712.59999997006,38,0
1900,126712.59999997006,37,1
1900,126712.59999997006,35,1
1900,126712.59999997006,39,0
1900,126712.89999997006,50,0
1900,126712.89999997006,44,0
1900,126712.89999997006,42,1
1900,126712.89999997006,39,1
1900,126712.89999997006,30,1
1900,126712.89999997006,45,0
1900,126712.89999997006,29,1
1900,126712.89999997006,40,0
1900,126712.89999997006,42,0
1900,126712.89999997006,43,0
1900,126712.89999997006,34,1
1900,126712.89999997006,42,1
1900,126712.89999997006,40,0
1900,126712.89999997006,39,1
1900,126712.89999997006,41,1
1900,126712.89999997006,41,0
1900,126713.09999997006,50,0
1900,126713.09999997006,42,0
1900,126713.09999997006,45,1
1900,126713.09999997006,38,1
1900,126713.09999997006,31,1
1900,126713.09999997006,44,0
1900,126713.09999997006,28,1
1900,126713.09999997006,37,0
1900,126713.09999997006,43,0
1900,126713.09999997006,46,0
1900,126713.09999997006,34,1
